,llama_s_val,olmo_s_val,stable_s_val,llama_confidence,olmo_confidence,stable_confidence,lowest_s_val_model,lowest_s_val_model_answer,highest_confidence_model,highest_confidence_model_answer,is_base_model_correct
252,0.3629692196846008,0.4148988723754883,0.3208212852478027,0.89,0.86,0.9299999999999999,stable,True,stable,True,False
253,0.4532618522644043,0.4610167741775512,0.4073333740234375,0.71,0.78,0.87,stable,True,stable,True,False
254,0.437823474407196,0.4301473498344421,0.2942149639129638,0.76,0.84,0.9299999999999999,stable,True,stable,True,True
255,0.3276683092117309,0.3629692196846008,0.334589421749115,0.96,0.92,0.92,llama,False,llama,False,True
256,0.4073333740234375,0.4455295205116272,0.2942149639129638,0.83,0.8200000000000001,0.9299999999999999,stable,True,stable,True,False
257,0.3923367857933044,0.1366083621978759,0.3073580265045166,0.86,0.99,0.9299999999999999,olmo,True,olmo,True,False
258,0.468790590763092,0.4882833957672119,0.2450850009918213,0.71,0.74,0.97,stable,True,stable,True,True
259,0.3208212852478027,0.4532618522644043,0.2689414024353027,0.98,0.79,0.96,stable,True,llama,False,False
260,0.3629692196846008,0.4455295205116272,0.377540647983551,0.89,0.8200000000000001,0.89,llama,False,llama,False,False
261,0.4073333740234375,0.2974699139595032,0.3486450910568237,0.83,0.98,0.91,olmo,True,olmo,True,False
262,0.468790590763092,0.1225231885910034,0.0715911984443664,0.71,0.99,0.99,stable,False,olmo,False,False
263,0.468790590763092,0.4765796065330505,0.3208212852478027,0.71,0.76,0.9299999999999999,stable,True,stable,True,True
264,0.468790590763092,0.4532618522644043,0.2689414024353027,0.71,0.79,0.96,stable,True,stable,True,True
265,0.5,0.4455295205116272,0.2450850009918213,0.65,0.8200000000000001,0.97,stable,True,stable,True,True
266,0.5,0.3923367857933044,0.2227001190185547,0.65,0.9,0.98,stable,True,stable,True,True
267,0.334589421749115,0.4301473498344421,0.4073333740234375,0.96,0.84,0.87,llama,False,llama,False,True
268,0.4532618522644043,0.4225046634674072,0.377540647983551,0.71,0.85,0.89,stable,True,stable,True,True
269,0.4532618522644043,0.4532618522644043,0.2942149639129638,0.71,0.79,0.9299999999999999,stable,True,stable,True,True
270,0.4532618522644043,0.4493926167488098,0.377540647983551,0.71,0.81,0.89,stable,True,stable,True,False
271,0.2942149639129638,0.3007456064224243,0.468790590763092,0.98,0.98,0.8200000000000001,llama,False,llama,False,False
272,0.4532618522644043,0.2942149639129638,0.2450850009918213,0.71,0.98,0.97,stable,True,olmo,False,False
273,0.3486450910568237,0.3998116850852966,0.2689414024353027,0.95,0.89,0.96,stable,True,stable,True,False
274,0.437823474407196,0.4455295205116272,0.2689414024353027,0.76,0.8200000000000001,0.96,stable,True,stable,True,True
275,0.4073333740234375,0.3849121332168579,0.2942149639129638,0.83,0.91,0.9299999999999999,stable,True,stable,True,True
276,0.4073333740234375,0.4610167741775512,0.3486450910568237,0.83,0.78,0.91,stable,True,stable,True,True
277,0.4843800663948059,0.3276683092117309,0.437823474407196,0.6799999999999999,0.96,0.84,olmo,False,olmo,False,False
278,0.4073333740234375,0.4921881556510925,0.2450850009918213,0.83,0.73,0.97,stable,True,stable,True,True
279,0.437823474407196,0.4532618522644043,0.377540647983551,0.76,0.79,0.89,stable,True,stable,True,False
280,0.4225046634674072,0.4301473498344421,0.468790590763092,0.76,0.84,0.8200000000000001,llama,False,olmo,True,False
281,0.334589421749115,0.4339814782142639,0.2568320631980896,0.96,0.83,0.96,stable,True,llama,False,True
282,0.3629692196846008,0.4148988723754883,0.4073333740234375,0.89,0.86,0.87,llama,False,llama,False,True
283,0.334589421749115,0.2568320631980896,0.3486450910568237,0.96,0.99,0.91,olmo,False,olmo,False,False
284,0.3486450910568237,0.4416729807853699,0.1824255585670471,0.95,0.8200000000000001,0.98,stable,True,stable,True,True
285,0.334589421749115,0.2751296758651733,0.4073333740234375,0.96,0.99,0.87,olmo,False,olmo,False,False
286,0.334589421749115,0.4225046634674072,0.5,0.96,0.85,0.76,llama,False,llama,False,False
287,0.4532618522644043,0.4765796065330505,0.2689414024353027,0.71,0.76,0.96,stable,True,stable,True,True
288,0.3208212852478027,0.2288451194763183,0.3208212852478027,0.98,0.99,0.9299999999999999,olmo,False,olmo,False,False
289,0.377540647983551,0.4186969399452209,0.3208212852478027,0.89,0.86,0.9299999999999999,stable,True,stable,True,True
290,0.437823474407196,0.4148988723754883,0.2814056277275085,0.76,0.86,0.95,stable,True,stable,True,True
291,0.4843800663948059,0.4610167741775512,0.2942149639129638,0.6799999999999999,0.78,0.9299999999999999,stable,True,stable,True,True
292,0.3923367857933044,0.4726834893226623,0.2227001190185547,0.86,0.76,0.98,stable,True,stable,True,True
293,0.3629692196846008,0.3923367857933044,0.2942149639129638,0.89,0.9,0.9299999999999999,stable,True,stable,True,False
294,0.4073333740234375,0.4455295205116272,0.3208212852478027,0.83,0.8200000000000001,0.9299999999999999,stable,True,stable,True,False
295,0.3486450910568237,0.468790590763092,0.377540647983551,0.95,0.78,0.89,llama,False,llama,False,True
296,0.2689414024353027,0.4960938096046448,0.0637149810791015,0.99,0.73,0.99,stable,False,llama,False,False
297,0.334589421749115,0.437823474407196,0.2689414024353027,0.96,0.83,0.96,stable,False,llama,False,False
298,0.4843800663948059,0.4765796065330505,0.377540647983551,0.6799999999999999,0.76,0.89,stable,True,stable,True,True
299,0.4225046634674072,0.4493926167488098,0.3208212852478027,0.76,0.81,0.9299999999999999,stable,True,stable,True,True
300,0.468790590763092,0.3960682153701782,0.2689414024353027,0.71,0.9,0.96,stable,True,stable,True,True
301,0.3629692196846008,0.4610167741775512,0.2018132209777832,0.89,0.78,0.98,stable,True,stable,True,True
302,0.4073333740234375,0.4225046634674072,0.2450850009918213,0.83,0.85,0.97,stable,True,stable,True,True
303,0.2942149639129638,0.3960682153701782,0.1480472683906555,0.98,0.9,0.99,stable,True,stable,True,True
304,0.3629692196846008,0.2227001190185547,0.437823474407196,0.89,0.99,0.84,olmo,False,olmo,False,False
305,0.334589421749115,0.2877678275108337,0.3208212852478027,0.96,0.98,0.9299999999999999,olmo,False,olmo,False,False
306,0.4843800663948059,0.4804786443710327,0.1824255585670471,0.6799999999999999,0.75,0.98,stable,True,stable,True,True
307,0.437823474407196,0.334589421749115,0.2450850009918213,0.76,0.95,0.97,stable,True,stable,True,True
308,0.3486450910568237,0.2751296758651733,0.468790590763092,0.95,0.99,0.8200000000000001,olmo,False,olmo,False,False
309,0.4225046634674072,0.4301473498344421,0.2018132209777832,0.76,0.84,0.98,stable,True,stable,True,True
310,0.4073333740234375,0.3208212852478027,0.2942149639129638,0.83,0.97,0.9299999999999999,stable,True,olmo,True,True
311,0.3923367857933044,0.4225046634674072,0.3208212852478027,0.86,0.85,0.9299999999999999,stable,True,stable,True,True
312,0.4843800663948059,0.4843800663948059,0.2814056277275085,0.6799999999999999,0.75,0.95,stable,True,stable,True,True
313,0.2337063550949096,0.3415824770927429,0.2942149639129638,0.99,0.95,0.9299999999999999,llama,False,llama,False,False
314,0.3073580265045166,0.4244120121002197,0.2018132209777832,0.98,0.85,0.98,stable,True,llama,False,True
315,0.4532618522644043,0.4726834893226623,0.3208212852478027,0.71,0.76,0.9299999999999999,stable,True,stable,True,True
316,0.2689414024353027,0.3415824770927429,0.1919327974319458,0.99,0.95,0.98,stable,False,llama,False,False
317,0.3629692196846008,0.4610167741775512,0.3208212852478027,0.89,0.78,0.9299999999999999,stable,True,stable,True,True
318,0.377540647983551,0.4111108779907226,0.1824255585670471,0.89,0.87,0.98,stable,True,stable,True,True
319,0.4225046634674072,0.3923367857933044,0.2227001190185547,0.76,0.9,0.98,stable,True,stable,True,True
320,0.437823474407196,0.468790590763092,0.437823474407196,0.76,0.78,0.84,llama,False,stable,True,True
321,0.4843800663948059,0.4532618522644043,0.2018132209777832,0.6799999999999999,0.79,0.98,stable,True,stable,True,False
322,0.468790590763092,0.4532618522644043,0.3486450910568237,0.71,0.79,0.91,stable,True,stable,True,True
323,0.334589421749115,0.4532618522644043,0.2942149639129638,0.96,0.79,0.9299999999999999,stable,True,llama,False,True
324,0.377540647983551,0.437823474407196,0.437823474407196,0.89,0.83,0.84,llama,False,llama,False,True
325,0.377540647983551,0.2942149639129638,0.1732882261276245,0.89,0.98,0.99,stable,True,stable,True,False
326,0.334589421749115,0.4980469346046448,0.2450850009918213,0.96,0.73,0.97,stable,True,stable,True,False
327,0.4843800663948059,0.468790590763092,0.377540647983551,0.6799999999999999,0.78,0.89,stable,True,stable,True,True
328,0.3923367857933044,0.3007456064224243,0.2227001190185547,0.86,0.98,0.98,stable,True,olmo,False,True
329,0.377540647983551,0.3998116850852966,0.2450850009918213,0.89,0.89,0.97,stable,True,stable,True,True
330,0.334589421749115,0.4225046634674072,0.3208212852478027,0.96,0.85,0.9299999999999999,stable,True,llama,False,True
331,0.3486450910568237,0.3073580265045166,0.2942149639129638,0.95,0.98,0.9299999999999999,stable,True,olmo,False,True
332,0.4225046634674072,0.3923367857933044,0.468790590763092,0.76,0.9,0.8200000000000001,olmo,True,olmo,True,True
333,0.4532618522644043,0.3040416836738586,0.2018132209777832,0.71,0.98,0.98,stable,True,olmo,False,True
334,0.3073580265045166,0.3557749390602112,0.2689414024353027,0.98,0.9299999999999999,0.96,stable,True,llama,False,True
335,0.5,0.4843800663948059,0.377540647983551,0.65,0.75,0.89,stable,True,stable,True,True
336,0.3486450910568237,0.3486450910568237,0.377540647983551,0.95,0.94,0.89,llama,False,llama,False,True
337,0.334589421749115,0.3812195658683777,0.2018132209777832,0.96,0.91,0.98,stable,True,stable,True,False
338,0.468790590763092,0.3998116850852966,0.3208212852478027,0.71,0.89,0.9299999999999999,stable,True,stable,True,True
339,0.334589421749115,0.2814056277275085,0.468790590763092,0.96,0.98,0.8200000000000001,olmo,False,olmo,False,False
340,0.468790590763092,0.4148988723754883,0.2689414024353027,0.71,0.86,0.96,stable,True,stable,True,True
341,0.4073333740234375,0.3276683092117309,0.2450850009918213,0.83,0.96,0.97,stable,True,stable,True,True
342,0.4225046634674072,0.3886180520057678,0.1645164489746093,0.76,0.9,0.99,stable,True,stable,True,True
343,0.2942149639129638,0.3208212852478027,0.3629692196846008,0.98,0.97,0.89,llama,False,llama,False,False
344,0.437823474407196,0.334589421749115,0.1919327974319458,0.76,0.95,0.98,stable,True,stable,True,True
345,0.377540647983551,0.403566837310791,0.3208212852478027,0.89,0.89,0.9299999999999999,stable,True,stable,True,False
346,0.468790590763092,0.4921881556510925,0.3208212852478027,0.71,0.73,0.9299999999999999,stable,True,stable,True,True
347,0.4073333740234375,0.4148988723754883,0.3208212852478027,0.83,0.86,0.9299999999999999,stable,True,stable,True,True
348,0.4532618522644043,0.3415824770927429,0.377540647983551,0.71,0.95,0.89,olmo,True,olmo,True,False
349,0.3073580265045166,0.3923367857933044,0.437823474407196,0.98,0.9,0.84,llama,False,llama,False,True
350,0.4073333740234375,0.4148988723754883,0.2018132209777832,0.83,0.86,0.98,stable,True,stable,True,True
351,0.3629692196846008,0.3486450910568237,0.2689414024353027,0.89,0.94,0.96,stable,True,stable,True,True
352,0.377540647983551,0.4765796065330505,0.5,0.89,0.76,0.76,llama,False,llama,False,False
353,0.3923367857933044,0.3849121332168579,0.3208212852478027,0.86,0.91,0.9299999999999999,stable,True,stable,True,True
354,0.3208212852478027,0.3276683092117309,0.468790590763092,0.98,0.96,0.8200000000000001,llama,False,llama,False,False
355,0.4532618522644043,0.4649015665054321,0.1329642534255981,0.71,0.78,0.99,stable,True,stable,True,True
356,0.468790590763092,0.4073333740234375,0.377540647983551,0.71,0.89,0.89,stable,True,olmo,False,True
357,0.4532618522644043,0.2689414024353027,0.1008786559104919,0.71,0.99,0.99,stable,False,olmo,False,False
358,0.468790590763092,0.4843800663948059,0.437823474407196,0.71,0.75,0.84,stable,False,stable,False,False
359,0.4073333740234375,0.4111108779907226,0.2942149639129638,0.83,0.87,0.9299999999999999,stable,True,stable,True,True
360,0.437823474407196,0.4921881556510925,0.2689414024353027,0.76,0.73,0.96,stable,True,stable,True,True
361,0.3208212852478027,0.2720245718955993,0.334589421749115,0.98,0.99,0.92,olmo,False,olmo,False,True
362,0.4225046634674072,0.4571366906166076,0.2450850009918213,0.76,0.79,0.97,stable,True,stable,True,True
363,0.3073580265045166,0.4073333740234375,0.4073333740234375,0.98,0.89,0.87,llama,False,llama,False,False
364,0.3629692196846008,0.2942149639129638,0.377540647983551,0.89,0.98,0.89,olmo,False,olmo,False,False
365,0.2689414024353027,0.3208212852478027,0.468790590763092,0.99,0.97,0.8200000000000001,llama,False,llama,False,False
366,0.4073333740234375,0.4610167741775512,0.2450850009918213,0.83,0.78,0.97,stable,True,stable,True,True
367,0.3486450910568237,0.3998116850852966,0.4073333740234375,0.95,0.89,0.87,llama,False,llama,False,True
368,0.3923367857933044,0.3276683092117309,0.2942149639129638,0.86,0.96,0.9299999999999999,stable,True,olmo,False,True
369,0.4073333740234375,0.4225046634674072,0.3486450910568237,0.83,0.85,0.91,stable,True,stable,True,True
370,0.468790590763092,0.3702253699302673,0.2942149639129638,0.71,0.92,0.9299999999999999,stable,True,stable,True,True
371,0.4225046634674072,0.4073333740234375,0.2942149639129638,0.76,0.89,0.9299999999999999,stable,True,stable,True,True
372,0.2942149639129638,0.4532618522644043,0.1732882261276245,0.98,0.79,0.99,stable,False,stable,False,False
373,0.468790590763092,0.4225046634674072,0.2450850009918213,0.71,0.85,0.97,stable,True,stable,True,True
374,0.468790590763092,0.4726834893226623,0.2942149639129638,0.71,0.76,0.9299999999999999,stable,True,stable,True,True
375,0.3557749390602112,0.3849121332168579,0.3208212852478027,0.9299999999999999,0.91,0.9299999999999999,stable,True,llama,False,True
376,0.437823474407196,0.4416729807853699,0.3486450910568237,0.76,0.8200000000000001,0.91,stable,True,stable,True,True
377,0.377540647983551,0.4532618522644043,0.3208212852478027,0.89,0.79,0.9299999999999999,stable,True,stable,True,False
378,0.3486450910568237,0.2942149639129638,0.3486450910568237,0.95,0.98,0.91,olmo,False,olmo,False,True
379,0.3208212852478027,0.4301473498344421,0.4073333740234375,0.98,0.84,0.87,llama,False,llama,False,True
380,0.377540647983551,0.4301473498344421,0.4073333740234375,0.89,0.84,0.87,llama,False,llama,False,True
381,0.377540647983551,0.4301473498344421,0.1824255585670471,0.89,0.84,0.98,stable,True,stable,True,False
382,0.4843800663948059,0.3849121332168579,0.5,0.6799999999999999,0.91,0.76,olmo,False,olmo,False,False
383,0.468790590763092,0.4455295205116272,0.2120687961578369,0.71,0.8200000000000001,0.98,stable,True,stable,True,True
384,0.4225046634674072,0.437823474407196,0.2018132209777832,0.76,0.83,0.98,stable,True,stable,True,False
385,0.437823474407196,0.3007456064224243,0.3208212852478027,0.76,0.98,0.9299999999999999,olmo,False,olmo,False,True
386,0.3629692196846008,0.4726834893226623,0.2227001190185547,0.89,0.76,0.98,stable,True,stable,True,True
387,0.3923367857933044,0.3629692196846008,0.2689414024353027,0.86,0.92,0.96,stable,True,stable,True,False
388,0.377540647983551,0.4980469346046448,0.377540647983551,0.89,0.73,0.89,llama,False,llama,False,False
389,0.3629692196846008,0.2751296758651733,0.3208212852478027,0.89,0.99,0.9299999999999999,olmo,False,olmo,False,False
390,0.3073580265045166,0.437823474407196,0.2450850009918213,0.98,0.83,0.97,stable,True,llama,False,True
391,0.3486450910568237,0.4532618522644043,0.3208212852478027,0.95,0.79,0.9299999999999999,stable,True,llama,False,True
392,0.377540647983551,0.3849121332168579,0.3486450910568237,0.89,0.91,0.91,stable,True,olmo,False,False
393,0.377540647983551,0.4111108779907226,0.2942149639129638,0.89,0.87,0.9299999999999999,stable,True,stable,True,True
394,0.3486450910568237,0.4416729807853699,0.2942149639129638,0.95,0.8200000000000001,0.9299999999999999,stable,True,llama,False,True
395,0.4073333740234375,0.3040416836738586,0.2018132209777832,0.83,0.98,0.98,stable,True,olmo,False,True
396,0.4073333740234375,0.4301473498344421,0.2689414024353027,0.83,0.84,0.96,stable,True,stable,True,True
397,0.4532618522644043,0.4416729807853699,0.437823474407196,0.71,0.8200000000000001,0.84,stable,True,stable,True,True
398,0.3486450910568237,0.4610167741775512,0.2018132209777832,0.95,0.78,0.98,stable,True,stable,True,True
399,0.3073580265045166,0.4804786443710327,0.377540647983551,0.98,0.75,0.89,llama,False,llama,False,True
400,0.334589421749115,0.5,0.3208212852478027,0.96,0.71,0.9299999999999999,stable,True,llama,False,True
401,0.468790590763092,0.3702253699302673,0.377540647983551,0.71,0.92,0.89,olmo,True,olmo,True,True
402,0.4843800663948059,0.4148988723754883,0.2450850009918213,0.6799999999999999,0.86,0.97,stable,True,stable,True,True
403,0.3629692196846008,0.4726834893226623,0.3486450910568237,0.89,0.76,0.91,stable,True,stable,True,False
404,0.4843800663948059,0.3702253699302673,0.4073333740234375,0.6799999999999999,0.92,0.87,olmo,False,olmo,False,True
405,0.4843800663948059,0.4455295205116272,0.3486450910568237,0.6799999999999999,0.8200000000000001,0.91,stable,True,stable,True,True
406,0.3923367857933044,0.4301473498344421,0.377540647983551,0.86,0.84,0.89,stable,False,stable,False,False
407,0.4225046634674072,0.4610167741775512,0.3486450910568237,0.76,0.78,0.91,stable,True,stable,True,True
408,0.437823474407196,0.3415824770927429,0.2568320631980896,0.76,0.95,0.96,stable,True,stable,True,False
409,0.2568320631980896,0.4493926167488098,0.0566524267196655,0.99,0.81,0.99,stable,False,llama,False,False
410,0.3208212852478027,0.4571366906166076,0.2689414024353027,0.98,0.79,0.96,stable,True,llama,False,True
411,0.2227001190185547,0.3738757967948913,0.2942149639129638,0.99,0.92,0.9299999999999999,llama,False,llama,False,False
412,0.3486450910568237,0.3208212852478027,0.3208212852478027,0.95,0.97,0.9299999999999999,olmo,False,olmo,False,False
413,0.4225046634674072,0.3886180520057678,0.2337063550949096,0.76,0.9,0.98,stable,True,stable,True,True
414,0.4148988723754883,0.4843800663948059,0.2227001190185547,0.79,0.75,0.98,stable,True,stable,True,True
415,0.437823474407196,0.4301473498344421,0.3486450910568237,0.76,0.84,0.91,stable,True,stable,True,False
416,0.3923367857933044,0.4532618522644043,0.2942149639129638,0.86,0.79,0.9299999999999999,stable,True,stable,True,True
417,0.4225046634674072,0.4073333740234375,0.3486450910568237,0.76,0.89,0.91,stable,True,stable,True,True
418,0.4843800663948059,0.4804786443710327,0.2942149639129638,0.6799999999999999,0.75,0.9299999999999999,stable,True,stable,True,True
419,0.2628418207168579,0.4073333740234375,0.2942149639129638,0.99,0.89,0.9299999999999999,llama,False,llama,False,True
420,0.4843800663948059,0.4455295205116272,0.2942149639129638,0.6799999999999999,0.8200000000000001,0.9299999999999999,stable,True,stable,True,True
421,0.3629692196846008,0.4532618522644043,0.468790590763092,0.89,0.79,0.8200000000000001,llama,False,llama,False,False
422,0.3923367857933044,0.3886180520057678,0.2942149639129638,0.86,0.9,0.9299999999999999,stable,True,stable,True,True
423,0.5,0.4416729807853699,0.2689414024353027,0.65,0.8200000000000001,0.96,stable,True,stable,True,True
424,0.3208212852478027,0.4610167741775512,0.468790590763092,0.98,0.78,0.8200000000000001,llama,False,llama,False,False
425,0.437823474407196,0.4301473498344421,0.0715911984443664,0.76,0.84,0.99,stable,False,stable,False,False
426,0.4225046634674072,0.3923367857933044,0.437823474407196,0.76,0.9,0.84,olmo,False,olmo,False,False
427,0.437823474407196,0.377540647983551,0.468790590763092,0.76,0.92,0.8200000000000001,olmo,False,olmo,False,True
428,0.3208212852478027,0.4921881556510925,0.2689414024353027,0.98,0.73,0.96,stable,True,llama,False,True
429,0.3486450910568237,0.3073580265045166,0.2018132209777832,0.95,0.98,0.98,stable,True,olmo,False,True
430,0.3208212852478027,0.3998116850852966,0.4073333740234375,0.98,0.89,0.87,llama,False,llama,False,False
431,0.334589421749115,0.2281565070152282,0.437823474407196,0.96,0.99,0.84,olmo,False,olmo,False,False
432,0.4843800663948059,0.3702253699302673,0.2450850009918213,0.6799999999999999,0.92,0.97,stable,True,stable,True,True
433,0.4225046634674072,0.377540647983551,0.437823474407196,0.76,0.92,0.84,olmo,False,olmo,False,True
434,0.3073580265045166,0.2450850009918213,0.468790590763092,0.98,0.99,0.8200000000000001,olmo,False,olmo,False,False
435,0.4843800663948059,0.2509127855300903,0.1561048626899719,0.6799999999999999,0.99,0.99,stable,False,olmo,False,False
436,0.3415824770927429,0.403566837310791,0.3208212852478027,0.95,0.89,0.9299999999999999,stable,True,llama,False,False
437,0.4843800663948059,0.377540647983551,0.2689414024353027,0.6799999999999999,0.92,0.96,stable,True,stable,True,True
438,0.3923367857933044,0.3557749390602112,0.3486450910568237,0.86,0.9299999999999999,0.91,stable,True,olmo,False,False
439,0.437823474407196,0.1441488265991211,0.2689414024353027,0.76,0.99,0.96,olmo,False,olmo,False,False
440,0.4073333740234375,0.468790590763092,0.2227001190185547,0.83,0.78,0.98,stable,True,stable,True,True
441,0.4532618522644043,0.4455295205116272,0.2337063550949096,0.71,0.8200000000000001,0.98,stable,True,stable,True,True
442,0.377540647983551,0.3923367857933044,0.468790590763092,0.89,0.9,0.8200000000000001,llama,False,olmo,False,False
443,0.3208212852478027,0.4148988723754883,0.377540647983551,0.98,0.86,0.89,llama,False,llama,False,True
444,0.3923367857933044,0.4532618522644043,0.437823474407196,0.86,0.79,0.84,llama,False,llama,False,True
445,0.377540647983551,0.4921881556510925,0.3208212852478027,0.89,0.73,0.9299999999999999,stable,True,stable,True,True
446,0.3923367857933044,0.3960682153701782,0.3486450910568237,0.86,0.9,0.91,stable,True,stable,True,False
447,0.468790590763092,0.4610167741775512,0.2450850009918213,0.71,0.78,0.97,stable,True,stable,True,True
448,0.334589421749115,0.4455295205116272,0.2689414024353027,0.96,0.8200000000000001,0.96,stable,True,llama,False,True
449,0.3629692196846008,0.4726834893226623,0.2942149639129638,0.89,0.76,0.9299999999999999,stable,True,stable,True,True
450,0.5,0.3557749390602112,0.2337063550949096,0.65,0.9299999999999999,0.98,stable,True,stable,True,True
451,0.4225046634674072,0.437823474407196,0.377540647983551,0.76,0.83,0.89,stable,True,stable,True,False
452,0.3486450910568237,0.4590761065483093,0.2227001190185547,0.95,0.79,0.98,stable,True,stable,True,True
453,0.4073333740234375,0.4921881556510925,0.2450850009918213,0.83,0.73,0.97,stable,True,stable,True,True
454,0.4225046634674072,0.4111108779907226,0.2337063550949096,0.76,0.87,0.98,stable,True,stable,True,True
455,0.4843800663948059,0.4073333740234375,0.437823474407196,0.6799999999999999,0.89,0.84,olmo,True,olmo,True,True
456,0.377540647983551,0.3486450910568237,0.4073333740234375,0.89,0.94,0.87,olmo,True,olmo,True,True
457,0.3486450910568237,0.3276683092117309,0.2814056277275085,0.95,0.96,0.95,stable,True,olmo,True,False
458,0.3923367857933044,0.4804786443710327,0.2227001190185547,0.86,0.75,0.98,stable,True,stable,True,True
459,0.3923367857933044,0.3415824770927429,0.3208212852478027,0.86,0.95,0.9299999999999999,stable,True,olmo,False,True
460,0.3629692196846008,0.4225046634674072,0.3073580265045166,0.89,0.85,0.9299999999999999,stable,True,stable,True,True
461,0.3923367857933044,0.3140504956245422,0.468790590763092,0.86,0.97,0.8200000000000001,olmo,True,olmo,True,True
462,0.2814056277275085,0.3073580265045166,0.3208212852478027,0.99,0.98,0.9299999999999999,llama,False,llama,False,False
463,0.4073333740234375,0.3702253699302673,0.4073333740234375,0.83,0.92,0.87,olmo,True,olmo,True,False
464,0.4073333740234375,0.4263215661048889,0.2942149639129638,0.83,0.85,0.9299999999999999,stable,True,stable,True,True
465,0.468790590763092,0.3311197161674499,0.3208212852478027,0.71,0.96,0.9299999999999999,stable,True,olmo,False,False
466,0.377540647983551,0.4843800663948059,0.1645164489746093,0.89,0.75,0.99,stable,True,stable,True,True
467,0.3629692196846008,0.4843800663948059,0.4073333740234375,0.89,0.75,0.87,llama,False,llama,False,False
468,0.5,0.4843800663948059,0.2689414024353027,0.65,0.75,0.96,stable,True,stable,True,True
469,0.5,0.3593640923500061,0.437823474407196,0.65,0.9299999999999999,0.84,olmo,False,olmo,False,True
470,0.3629692196846008,0.4148988723754883,0.2018132209777832,0.89,0.86,0.98,stable,True,stable,True,True
471,0.334589421749115,0.2877678275108337,0.3208212852478027,0.96,0.98,0.9299999999999999,olmo,False,olmo,False,False
472,0.4073333740234375,0.4301473498344421,0.2227001190185547,0.83,0.84,0.98,stable,False,stable,False,False
473,0.3629692196846008,0.3812195658683777,0.468790590763092,0.89,0.91,0.8200000000000001,llama,False,olmo,True,False
474,0.437823474407196,0.3738757967948913,0.3208212852478027,0.76,0.92,0.9299999999999999,stable,True,stable,True,True
475,0.468790590763092,0.4455295205116272,0.2337063550949096,0.71,0.8200000000000001,0.98,stable,True,stable,True,True
476,0.2337063550949096,0.2720245718955993,0.437823474407196,0.99,0.99,0.84,llama,False,llama,False,False
477,0.3923367857933044,0.3040416836738586,0.2689414024353027,0.86,0.98,0.96,stable,True,olmo,False,True
478,0.4225046634674072,0.1581743955612182,0.2450850009918213,0.76,0.99,0.97,olmo,False,olmo,False,False
479,0.3629692196846008,0.4301473498344421,0.3208212852478027,0.89,0.84,0.9299999999999999,stable,True,stable,True,True
480,0.4073333740234375,0.4532618522644043,0.468790590763092,0.83,0.79,0.8200000000000001,llama,False,llama,False,False
481,0.4225046634674072,0.3140504956245422,0.2227001190185547,0.76,0.97,0.98,stable,True,stable,True,True
482,0.3073580265045166,0.4804786443710327,0.2450850009918213,0.98,0.75,0.97,stable,True,llama,False,True
483,0.3629692196846008,0.2173374891281128,0.1480472683906555,0.89,0.99,0.99,stable,True,olmo,False,False
484,0.3629692196846008,0.4843800663948059,0.437823474407196,0.89,0.75,0.84,llama,False,llama,False,True
485,0.468790590763092,0.4148988723754883,0.2942149639129638,0.71,0.86,0.9299999999999999,stable,True,stable,True,True
486,0.437823474407196,0.4532618522644043,0.437823474407196,0.76,0.79,0.84,llama,False,stable,True,False
487,0.377540647983551,0.3702253699302673,0.3208212852478027,0.89,0.92,0.9299999999999999,stable,True,stable,True,True
488,0.3486450910568237,0.3702253699302673,0.4073333740234375,0.95,0.92,0.87,llama,False,llama,False,True
489,0.3923367857933044,0.4111108779907226,0.2018132209777832,0.86,0.87,0.98,stable,True,stable,True,False
490,0.377540647983551,0.4921881556510925,0.377540647983551,0.89,0.73,0.89,llama,False,llama,False,False
491,0.1480472683906555,0.425366461277008,0.0124316811561584,0.99,0.85,0.99,stable,False,llama,False,False
492,0.2814056277275085,0.3629692196846008,0.4073333740234375,0.99,0.92,0.87,llama,False,llama,False,False
493,0.3073580265045166,0.4455295205116272,0.1919327974319458,0.98,0.8200000000000001,0.98,stable,False,llama,False,False
494,0.2337063550949096,0.4960938096046448,0.3486450910568237,0.99,0.73,0.91,llama,False,llama,False,False
495,0.3923367857933044,0.3557749390602112,0.5,0.86,0.9299999999999999,0.76,olmo,True,olmo,True,True
496,0.377540647983551,0.4843800663948059,0.3208212852478027,0.89,0.75,0.9299999999999999,stable,True,stable,True,True
497,0.377540647983551,0.4148988723754883,0.2942149639129638,0.89,0.86,0.9299999999999999,stable,True,stable,True,True
498,0.437823474407196,0.3849121332168579,0.2814056277275085,0.76,0.91,0.95,stable,True,stable,True,True
499,0.437823474407196,0.5,0.2942149639129638,0.76,0.71,0.9299999999999999,stable,True,stable,True,True
500,0.4843800663948059,0.3593640923500061,0.377540647983551,0.6799999999999999,0.9299999999999999,0.89,olmo,False,olmo,False,True
501,0.4073333740234375,0.3557749390602112,0.4073333740234375,0.83,0.9299999999999999,0.87,olmo,False,olmo,False,False
502,0.3486450910568237,0.4921881556510925,0.468790590763092,0.95,0.73,0.8200000000000001,llama,False,llama,False,False
503,0.3073580265045166,0.4921881556510925,0.2450850009918213,0.98,0.73,0.97,stable,True,llama,False,True
504,0.4532618522644043,0.4921881556510925,0.437823474407196,0.71,0.73,0.84,stable,True,stable,True,True
